"Label","Text_number","full_text"
"Business",2168,"emi shares hit profit warning shares music giant emi sunk firm issued profit warning disappointing sales delays album releases emi music sales march fall profits set lower analysts expected blamed poor sales christmas delays releases albums coldplay gorillaz gmt monday emi shares pence emi major albums scheduled release financial march coldplay gorillaz release dates emi sales january lower anticipated expected continue february march company added constant currency emi sales expected lower prior company expected profits 138m alain levy chairman chief executive emi music performance disappointing added remained optimistic future trends industry physical music market signs stabilisation world digital music forms continues develop rapid pace commenting delay release coldplay gorillaz albums levy creating marketing music exact science coincide reporting periods rescheduling recent softness disappointing change views improving health global recorded music industry added paul richards analyst numis securities market focusing slump music sales timing albums unusual downgrade phasing"
"Business",2169,"enron bosses 168m payout eighteen enron directors agreed 168m 89m settlement deal shareholder lawsuit collapse energy firm leading plaintiff university california announced news adding directors pay 13m pockets settlement courts approval week enron bankrupt emerged hidden hundreds millions dollars debt collapse firm seventh biggest public company revenue demise shockwaves financial markets dented investor confidence corporate america settlement significant holding directors partially personally responsible william lerach lawyer leading class action suit enron send message corporate boardrooms importance directors performing legal duties added terms 168m settlement 155m covered insurance directors admit wrongdoing deal fourth major settlement negotiated lawyers filed class action behalf shareholders ago including deal 500m retrieved investors deal include enron chief executives ken lay jeff skilling facing criminal charges alleged misconduct run collapse cover andrew fastow pleaded guilty taking illegal conspiracy chief financial officer shareholders seeking damages list defendants including financial institutions jp morgan chase citigroup merrill lynch credit suisse boston university california trial scheduled begin october joined lawsuit december 2001alleging massive insider trading fraud claiming lost 145m investments company"
"Business",2170,"regulator rule pain drug food drug regulators decide friday recommend sale painkillers linked risk heart attack stroke food drug administration fda advisory panel verdict hearing evidence days painkillers called cox inhibitors sold brand names celebrex vioxx vioxx withdrawn shops merck selling fda approval fda decide benefits patients justify increased risks putting vioxx shelves boost profits merck easier legal battles people claim injured drug analysts merck voluntarily stopped sales vioxx september move caused fourth quarter earnings slide 581m earlier shares tumbled news company set millions dollars cover cost vioxx related litigation alarm bells rung research note called approve risk heart attack stroke doubled patients taking drug months cox inhibitors developed drug companies including merck pfizer users fewer stomach painkillers pfizer selling celebrex bextra products investigations suggested harmful heart announcement reintroduction vioxx caught analysts surprise head research peter kim withdrew vioxx based information time knowing alternative therapies changed light reports information cardiovascular risk observed approve makes vioxx unique class similar drugs marketed kim explained thursday david graham office drug safety told advisory panel cox inhibitors calculations senate dr graham november vioxx linked american deaths facing stem criticism handling vioxx fda tuesday create independent body oversee safety drugs market european regulators ruled thursday patients heart disease stroke cox inhibitors european medicines agency doctors cautious giving drugs patients risk factors heart disease"
"Business",2171,"russia investment blessing soaring oil sales budget surplus russian debt risky investment leading credit rating agencies standard classed russian bonds investment grade speculative rating reputation investors hurt recent months heavy tax bills asset seizures imposed companies oil giant yukos solidity government finances outweighed risk russia net creditor debtor gold foreign currency reserves 119bn beat foreign public debt 113bn major ratings agencies fitch upped rating sovereign debt held fear government dragging feet economic legal reforms finally suit agency improved rating risks past russian government coffers brimming tax revenues energy sales debt bet improvements significant outweight growing political risk continues key ratings constraint russia wrote credit analyst helena hessel yukos saga profile political risks ms hessel alludes founder chief executive mikhail khodorkovsky jail trial tax evasion fraud real motive prosecution threatened wealth set political alternative president vladimir putin company widely believed fallen victim russian energy resources control"
"Business",2172,"lufthansa flies profit german airline lufthansa returned profit posting huge losses preliminary report airline announced net profits 400m euros compared loss 984m euros operating profits 380m euros ten times lufthansa hit tough competition dip demand iraq war killer sars virus hit troubles catering business lufthansa signs recovery european airlines teetering brink bankruptcy board lufthansa recommended paying dividend euros share shareholders dividend company details results march"
"Business",2173,"rich grab half colombia poor fund half money colombian government poor benefiting people study found total trillion pesos earmarked subsidies poor government department planning found trillion pesos richest population sound distribution cash cut poverty levels government believes resources reduce poverty tax reforms distribution deputy planning director jose leibovich colombia population million half lives poverty line properties paying tax situated inside poor benefit cheaper utilities electricity water government research found government expenditure pensions public services education property health revised leibovich added government examining report warned easy solution distribution subsidies economic growth poverty fall low"
"Business",2174,"sa unveils budget south african government tax cuts increased social spending centre budget aiming stir economic growth aid poor finance minister trevor manuel focus budget tax cuts target firms individuals cutting corporate tax offering income tax cuts worth rand 910m spending health education rise spending housing sanitation rise spending increases run unveiling 418bn rand budget parliament manuel south african economy grown average past slightly african average predicted south african economy grow manuel added inflation fell expected remain helped rates lowest level corporate personal taxes cut measures earning rand exempt income tax extra rand social spending partly met fuel tobacco alcohol taxes budget focus hell lot spread south africa manuel economic situation marked improvement position apartheid acknowledged improve lives livelihoods disadvantaged jobs created south africa unemployment remains close economist colen garrow budget looked stimulate economic growth pleasant cut company taxes incentive business"
"Business",2175,"imf agrees fresh turkey funding turkey agreed draft proposal international monetary fund borrow 10bn extending ongoing financial support current loan agreement imf expires february deal receive added support return funding turkey expected inflation control introduce market reforms economy steadily recovered severe crisis economic growth average past ahead imf forecasts inflation fell time turkey huge debt burden owing 23bn imf current account deficit swelled turkish economics minister ali babacan reached agreement funding program rodrigo de rato managing director loan agreement improve turkish economic prospects cutting debt stimulating growth programme implemented successfully turkey create conditions sustained growth employment creation reduce inflation european level enhance resilience agreement ratified imf directors meeting expected month agreement enable turkey defer payments previous loans worth draft agreement turkey signed letter intent stating determination push reaching reforms tax benefits system banking sector reforms considered vital turkey fulfil ambition joining european union eu decide december begin entry talks turkey largest strong supporter continued financial support turkey"
"Business",2176,"ukraine revisits sell offs ukraine preparing wholesale review privatisation thousands businesses previous administration president viktor yushchenko limited list companies drawn wednesday prime minister yulia tymoshenko government planning renationalise firms government privatised firms sold allies administration rock bottom prices businesses massive corporations tiny shopfronts sold command economy built ukraine soviet union dismantled ms tymoshenko prosecutors drawn list businesses reviewed return illegally private hands day earlier yushchenko keen reassure potential investors top firms targeted list limited final extended completion list damage investors fragile faith ukraine stuart hensel economist intelligence unit government keen review wholesale renationalisation fear russia hensel result planning resell firms hands aware scare investors careful internal divides ukraine transferring assets set oligarchs set foreign investment ukraine head lowest soviet yushchenko president elections december annulled amid allegations voting irregularities massive street protests opponent viktor yanukovich huge support eastern industrial heartland administration accused predecessor led president leonid kuchma corruption privatisation target steel mill sold consortium included viktor pinchuk son law 800m 424m bids foreign mill krivorizhstal profitable krivorizhstal stolen cost return yushchenko told investors conference kiev jilted bidders netherlands based lnm welcomed possibility mill market original privatisation annulled tender issued spokesman told bbc news resale krivorizhstal potentially triple price economist intelligence hensel warned government decide easy route revaluing company charging existing owners revised price undertaking fresh sale yushchenko public forced oligarchs play rules told bbc news"
"Business",2177,"gsk aims stop aids profiteers largest manufacturers hiv aids drugs launched initiative combat smuggling cheaper pills supplied poorer african countries europe resale price company glaxosmithkline alter packaging change colour pills provided developing nations humanitarian agreement estimated drugs companies losing hundreds millions dollars result diversion products sensitive drugs companies maintain profits tremendous pressure provide cheap anti aids drugs poorest nations result drugs supplied africa thirty times cheaper sold europe bringing medicines reach millions hiv positive africans health care systems wide difference price means gains illegally diverting cheaper drugs wealthier countries selling price glaxosmithkline believes coating pills destined africa red dye adding identification codes pills packaging trade substantially reduced company identify specific distributors africa sold humanitarian drugs profit suppliers europe involved trade glaxo distribution drugs begun chemical content identical sold europe"
"Business",2178,"healthsouth boss trial head medical services firm healthsouth overstated earnings assets boost share price claimed court richard scrushy accused directing accounting fraud company founded alabama prosecutors motivated wealth spending 200m earning defence lawyers scrushy deceived executives healthsouth employees pleaded guilty fraud expected evidence scrushy evidence richard scrushy conspiracy participated conspiracy profited prosecutor alice martin told court scrushy chief executive breaching sarbanes oxley act law introduced wake enron worldcom frauds obliges corporate bosses vouch accuracy companies results charges conspiracy commit fraud filing false statements money laundering federal agents raided offices march company past financial statements relied firm reorganised board management team operates health clinics"
"Business",2179,"weak dollar hits reuters revenues media reuters slipped due weakness dollar company optimistic growth revenues slipped reuters beat profit forecasts posting rise profits 198m 130m earlier reuters beat savings target delivering 234m cuts fast forward turnaround plan aimed save 220m months december reuters managed slow decline underlying revenues cut debt 160m 610m earlier news financial data seller begun adding expected gradual improvement quarter january sales added planning deliver 105m savings coming expects hit 80m restructuring charge pay cost moving fleet street headquarters london canary wharf improving customer relationships competitive products continued strong cost discipline position chief executive tom glocer adding company beginning recovery growth"
"Business",2180,"iranian mps threaten mobile deal biggest private mobile firm bail 3bn deal build network iran mps slashed stake project conservatives parliament stake irancell network cut veto foreign investment deals allegations turkish firms involvement israel turkcell deal altogether iran heavily congested mobile network waiting lists subscribers turkcell signed contract network september operator planned offer subscriptions existing price tag parliamentary commission ruled controlling stake turkcell security risk alleged business ties israel parliament dominated religious conservatives vote ruling tuesday turkcell ruling difficult financial consolidation irancell stake reduced management control financial consolidation irancell achieved realisation project risky warned statement firm refused comment business dealings israel gsm operators worldwide interconnection deal israeli networks customers phones countries strengthened ties defence economic issues israeli industry minister ehud olmert reported june attended meeting ruhi dogusoy chief operating officer executives israeli telecoms firms telecoms specifically targeted veto law foreign investments passed earlier september airports source controversy army closed imam khomeini international airport day allegation turkish tav consortium built ran links israel"
"Business",2181,"gazprom 36m tax claim nuclear unit russian energy giant gazprom reportedly facing 1bn rouble tax claim period vedomosti newspaper reported russian authorities demand paper added taxes claimed linked export activity gazprom biggest gas company world nuclear fuel giant atomstroieksport october main project atomstroieksport building nuclear plant iran source tension russia gazprom key players complex russian energy market government vladimir putin moves regain influence sector gazprom set merge oil firm rosneft company eventually acquired yuganskneftegas main unit embattled oil giant yukos claims taxes tool yukos led enforced sale yuganskneftegas analysts fear kremlin continue sort moves boost efforts regain control strategically sectors oil"
"Business",2182,"german growth reverse economy shrank months upsetting hopes sustained recovery figures confounded hopes expansion fourth quarter biggest economy federal statistics office growth contraction earlier estimate growth quarter putting economy standstill july onward germany reliant exports economy track unemployment million impending cuts welfare german consumers money major companies including volkswagen daimlerchrysler siemens spent tough talks unions trimming jobs costs statistics office destatis rising exports outweighed fourth quarter continuing weakness domestic demand relentless rise euro hit competitiveness german products overseas effect depress prospects nation eurozone germany eurozone rates senior officials rate setting european central bank beginning talk threat inflation prompting fears rates rise mandate fight rising prices boosting rates threaten hopes recovery"
"Business",2183,"ebbers aware worldcom fraud worldcom boss bernie ebbers directly involved 11bn financial fraud firm closest associate told court giving evidence criminal trial ebbers finance chief scott sullivan implicated colleague accounting scandal firm sullivan chief witness ebbers ebbers denied multiple charges conspiracy fraud senior worldcom executives accused orchestrating huge fraud telecoms company exaggerated revenues hid cost expenses firm forced bankruptcy largest history sullivan pleaded guilty fraud agreed assist government ebbers prosecutors alleged ebbers directed sullivan hide true finances providing false information accountants ebbers denied charges unaware fraud lawyers claim client unfamiliar detailed accounting practices left business sullivan monday sullivan named ebbers executives participated accounting fraud ebbers hands grasp financial information sullivan told york court day questioning sullivan admitted falsifying financial statements disclose adjustments talk adjustments information false sullivan boss accounting matters chief financial officers detail oriented portrayed ebbers charismatic businessman built worldcom regional operator largest telecoms firms obsessed costs talk coffee filters coffee bags means employees taking coffee home cut expenses cut lot coffee expenses sullivan centre ebbers ebbers sentence convicted charges facing"
"Business",2184,"india widens access telecoms india raised limit foreign direct investment telecoms companies communications minister dayanidhi maran fund fast growing mobile market government hopes increase mobile users million million 20bn investment foreign direct investment maran decision raise limit foreign investors faced considerable opposition communist parties crucial support coalition headed prime minister manmohan singh potential foreign investors government approval increase stake maran key positions chief executive chief technology officer chief financial officer held indians added analysts investors welcomed government decision positive development carriers investment community term view huge growth indian telecoms market principal analyst kobita desai fdi relaxation coupled rapid local market growth ignite indian telecommunication industry added ernst sanjay mehta investment bank morgan stanley forecast mobile market grow indian mobile market dominated companies bharti televentures allied singapore telecom essar linked hong kong based hutchison whampoa sterling tata"
"Business",2185,"ukraine trims privatisation check ukraine review dozens asset sales administration tackles corruption figure announced president viktor yushchenko mentioned week cover biggest deals ukraine recently ousted serving leader leonid kuchma closer european union links separate statement eu entry world trade organisation comments viktor yushchenko prepared head brussels meet president george bush north atlantic treaty organisation nato leaders nato leader invited attend summit yushchenko recently defeated moscow presidential candidate prime minister viktor yanukovych polls secret fight corruption ukraine transparent earlier month prime minister yulia tymoshenko firms privatisations spotlight comments raised concerns investors yushchenko monday soothe frayed nerves acknowledge business ukraine shaped privatisations carried law yushchenko monday trust business defend law continued adding review focus dozens companies hundreds thousands cited sale ukrainian steel producer krivorizhstal raised concerns sold june consortium included viktor pinchuk son law president kuchma rinat akhmetov richest 800m 424m offers vice prime minister oleg rybachuk called eu recognise steps ukraine taking fearing country rewarded efforts backlash closer relations brussels understood ukraine ready eu membership country progress topics trade visa requirements deserve honest response rybachuk told press interview understand difficulties refuse understand double standards ukraine sympathetic ear brussels eu reiterated support fast accession wto happen time claude veron reville spokesman eu trade commissioner peter mandelson americans feel pull ukraine allowed wto yushchenko careful russia borders country east maintain pragmatic ties moscow russia eternal strategic partner yushchenko"
"Business",2186,"probe airline travel chaos government investigate airlines airways delta air lines comair subsidiary travel chaos christmas weekend staff calling sick airways computer failures comair left passengers stranded pieces baggage undelivered airways chapter bankruptcy protection time battling cut costs negotiate pay cuts flight baggage staff transportation secretary norman mineta deeply concerned disruption passengers investigation computer breakdown plunged flight crew scheduling system disarray altogether flights cancelled holiday weekend mineta understand happened happened carriers properly planned holiday travel period responded appropriately consumer aftermath adding atmosphere chaos mountains luggage left pile airways baggage handling staff called sick shortage airways flight attendants sick leading flight cancellations union officials denied deliberate sickout people flu time airline chronically understaffed airways cancelling flights christmas day stranding passengers airports ground crews airways seventh largest airline chapter bankruptcy protection court imposed pay cut month airline negotiate paycuts route bankruptcy paycuts totalling 800m airways scale employee mutiny hands commented michael boyd industry consultant disruptions flight schedules discourage customers flying airways reducing revenues airways cancel approximately flights thursday friday saturday sunday monday industry officials airline embarrassed situation deeply regrets inconvenience caused customers probe focus compliance agreement aimed improving quality passenger service allowed airlines avoid congressionally mandated standards analysts christmas chaos cast doubt ability emerge bankruptcy worsen finances troubled delta parent comair comair deeply regrets inconvenience customers caused severe winter storm ohio river valley busy holiday season exacerbated crew scheduling system causing additional flight delays cancellations delta subsidiary statement"
"Business",2187,"sec rethink post enron rules stock market chairman soften tough corporate governance rules ease burden foreign firms speech london school economics william donaldson promised initiatives european firms protested laws introduced enron scandal wall street listings costly regulator foreign firms extra time comply key clause sarbanes oxley act act force mid obliges firms stock market listings declarations critics add substantially cost preparing annual accounts firms break law huge fines senior executives risk jail terms donaldson act provide exemptions foreign firms securities exchange commission sec continue sensitive accomodate foreign structures requirements disagree intentions act obliges chief executives sign statement taking responsibility accuracy accounts european firms secondary listings york objected arguing compliance costs outweigh benefits dual listing act applies firms shareholders situation firms listings shareholder threshold drawn anger effectively blocks obvious remedy delisting donaldson sec approach deregistration process foreign firms unwilling meet requirements seek solution preserve investor protections market exit revealed staff weighing merits delaying implementation popular measure section foreign firms costly implement section obliges chief executives responsibility internal controls signing compliance statement annual accounts sec delayed implementation clause firms including market capitalisations 700m 374m delegation european firms visited sec december press change financial times reported led digby jones director confederation british industry cbi included representatives basf siemens cadbury schweppes compliance costs believed firms wary listings air china picked london stock exchange secondary listing 558m stock market debut month rumours chinese run banks china construction bank bank china abandoned plans multi billion dollar listings york cost sarbanes oxley persuaded stick single listing hong kong press reports china"
"Business",2188,"bank opts leave rates hold bank england left rates hold sixth month row monetary policy committee mpc decided action amid mixed signals economy economists predict rise cost borrowing rates rose times november august soaring house prices buoyant consumer data sparked inflation fears bank england governor mervyn king recently warned placing weight economic data suggesting mpc waiting clearer picture emerge economists inflation report mpc key assessing rate rise economy check slower consumer spending quieter housing market convinced mpc rates left unchanged recent months inflation rising faster expected hitting annual rate december level months data wednesday manufacturing output rose fastest rate month reinforcing view economic growth stronger forecasts recent house surveys halifax nationwide prices rising albeit slower pace recent philip shaw chief economist investec securities believed rates remain rest strong economic data lead hike economic landscape changed considerably couple months growth appears stronger mpc concerned inflation trends howard archer economist global insight mpc balance risks growth inflation outlook moved downside upside business welcomed widely expected move leave rates hold cautioned rises british chambers commerce bcc concerned clamour quarters rate increases demands firmly resisted david frost bcc director manufacturing extremely performing poorly spite recent revised figures ian mccafferty chief economist cbi mpc faced challenge consumers pulled horns holiday period exporters struggling strength sterling broader economy continues healthy growth tight labour market buoyant commodity prices nudging inflation"
"Business",2189,"uk coal plunges deeper loss shares uk coal fallen mining reported losses deepened biggest coal producer blamed geological industrial action operating flaws deep mines worsening fortunes south yorkshire company led chief executive gerry spindler hoped return profit trade thursday shares pence uk coal significant progress shaking business introduced wage structures daily maintenance regime machinery mines methods continue mining adverse conditions company actions significantly uplift earnings expected transitional return profitability recent rise coal prices failed benefit company output sold total production costs gigajoule uk coal average selling price gigajoule journey ahead fix issues continue progress strides spindler uk coal operates deep surface mines nottinghamshire derbyshire leicestershire yorkshire west midlands northumberland durham"
"Business",2190,"jobs oracle takeover oracle announced cutting jobs completion takeover rival peoplesoft week company retain peoplesoft product development product support staff cuts affect staff combined companies month fight acquire peoplesoft drawn hard fought takeover battles recent times merged companies set major force enterprise software market size sap statement oracle notifying staff redundancies friday process continue days retaining vast majority peoplesoft technical staff oracle resources deliver development support commitments peoplesoft customers months chief executive larry ellison statement correspondents job losses expected suggest cuts announced future ellison placate peoplesoft customers riled determined takeover strategy hours announcement funereal air headquarters reported ap news agency peoplesoft sign shrine company flowers candles company memorabilia mourning passing company agency quoted peoplesoft worker david ogden employees sacked oracle company totally anil aggarwal director database markets peoplesoft easygoing relaxed atmosphere oracle edgy aggressive atmosphere conducive innovative production news oracle shares rose cents nasdaq hours trading shares move"
"Business",2191,"economy growing fed economy continue expand december january federal reserve beige book report regions identifies study stronger economic growth cleveland falling mixed rating consumer spending december november festive sales employment picture improved fed labour markets firmed districts wage pressures remained modest beige book districts reported prices building materials manufacturing inputs reported steady slightly price levels report added residential real estate activity remained strong commercial real estate activity strengthened districts office leasing brisk washington dc york city strongest commercial markets fed"
"Business",2192,"china bans tobacco factories biggest tobacco consumer china tobacco factories built china cigarette capacity spokesman tobacco industry regulator quoted china daily ban threatens reignite tensions regulator british american tobacco plans foreign cigarette maker spokeswoman bat declined comment report china tobacco factories built including joint ventures xing wangli spokesman tobacco administration monopoly quoted china daily retain monopoly cigarette distribution china million smokers consumer trillion cigarettes smoking fashionable china essential manly sociable touch jobs salesmen urban woman taking smoking july bat announced won approval build 800m joint venture factory china foreign cigarette maker manufacture tobacco monopoly administration week approved deal leading embarrassing public row bat told bbc time negotiated stmc secured approval levels government row flared occasionally recently forum november bat consistently declines comment statement bad news british american tobacco china daily newspaper development bat spokeswoman add announcement july central government china authority approved strategic investment decision ban tobacco factories apply deals french news agency afp joint venture factory expected till build bat spokeswoman comment progress stma continues tough stance expansion opportunities limited tobacco market increasingly valuable anti smoking campaigners target public smoking west china daily market enjoying steady growth 210bn yuan pre tax profits double figure paper mention health concerns stma restructure domestic tobacco industry closing factories moves unpopular local governments"
"Business",2193,"japan bank shares link talk shares sumitomo mitsui financial smfg daiwa securities jumped amid speculation biggest financial companies merge financial newspaper nihon keizai shimbun claimed firms join held discussions japanese regulators firms denied link examining closely smfg shares climbed daiwa added yen combining smfg biggest lender daiwa largest brokerage firm create company assets 537bn smfg president yoshifumi nishikawa companies bolster businesses companies strengthen retail operations adding issue common daiwa true engaging discussions enhance cooperation plans enter negotiations consolidate businesses analysts consolidation financial sector continue positive impact earnings cross selling opportunities banks brokers increasing deregulation expect relationship stronger heronry nozaki analyst nikkocitigroup merger move added"
"Business",2194,"peugeot deal boosts mitsubishi struggling japanese car maker mitsubishi motors struck deal supply french car maker peugeot sports utility vehicles suv firms signed memorandum understanding expect seal final agreement spring alliance badly boost loss mitsubishi profit warnings poor sales suvs built japan diesel engines sold european market falling sales left mitsubishi motors underused capacity production deal peugeot chance utilise january mitsubishi motors issued profits warning months cut sales forecasts march sales slid past catalysed revelation company systematically hiding records faults secretly repairing vehicles result japanese car maker sought series financial bailouts month 540bn yen fresh financial half companies mitsubishi german carmaker daimlerchrylser shareholder mitsubishi motors decided april pump money deal peugeot celebrated newly appointed chief executive takashi nishioka top bosses stood month shoulder responsibility troubles mitsubishi motors forecast net loss 472bn yen current financial march month signed production agreement japanese rival nissan motor supply cars sale japan cars nissan"
"Business",2195,"venezuela reviews foreign deals venezuela review foreign investment mining industries effort strengthen indigenous industrial output president hugo chavez existing contracts foreign firms examined provide maximum benefits country review cover production gold aluminium iron ore excludes oil sector chavez sought extend role sectors economy left wing president conducting controversial review land ownership country seeking create run telecoms firm compete foreign owned businesses argued major economic reforms vital improve lives poorest citizens announcing review raw material production minister victor alvarez government seek transfer technology training capability content projects foreign partners defending national sovereignty national resources serve endogenous development nation alvarez reason reviewing memorandums understanding letters intent agreements signed contracts check comply directives absolutely reviewed venezuela previously assured foreign companies operations mineral rich country respects existing contracts government insisted develop industrial infrastructure create jobs lessen reliance foreign partners carry slaves suppliers raw materials lives develop productive capacity alvarez added companies united canada france switzerland substantial investments mining sector"
"Business",2196,"khodorkovsky quits yukos shares jailed tycoon mikhail khodorkovsky transferred controlling stake oil giant yukos business partner khodorkovsky handed entire stake holding company menatep controls yukos leonid nevzlin close ally yukos boss nevzlin based israel khodorkovsky handed stake forced sale yukos core oil production unit yuganskneftegaz pay giant tax bill yuganskneftegaz sold auction december eventually falling hands oil firm rosneft deal worth 5bn sale yuganskneftegaz delivered responsibility business remains money khodorkovsky future public activity build civil society russia nevzlin yukos largest shareholder living imposed exile israel yuganskneftegaz pumps million barrels oil day sold russian authorities recover government tax claims yukos totalling 27bn previously considered richest estimated fortune 15bn khodorkovsky trial fraud tax evasion arrest october charges widely politically motivated drive russian president vladimir putin rein super rich business leaders called oligarchs believed khodorkovsky targeted started bankroll political opponents putin"
"Business",2197,"vw considers indian plant volkswagen building car factory india final decision german giant studying possibility assembly plant country remained potential idea comments industry minister andhra pradesh team vw officials due visit discuss plans satyanarayana expected vw sign memorandum agreement foreign carmakers including hyundai toyota suzuki ford indian production facilities meet demand automobiles fourth largest economy proposed plant set port city visakhapatnam eastern coast andhra pradesh official added vw approved factory site measuring acres"
"Business",2198,"uk top euro earnings league british children enjoy average annual income europe double spanish italian youngsters report suggests children uk ages annual income market analyst datamonitor pester power parents stump income report spend cash bulk personal care soft drinks food datamonitor datamonitor adds british teenagers keen personal care helps combine seemingly contradictory emotional desire fit desire express individuality british teenage girls compared counterparts european countries keen products girls datamonitor report trend marked british teenagers cosmetics manufacturers experiment brands products form term beauty routines times rolling british children report predicts topping earnings table"
"Business",2199,"chinese dam firm defies beijing china gorges project corp refusing obey government stop construction giant dams chinese press builder gorges dam continuing sister xiluodu dam beijing news xiluodu dam scale construction projects called halt lack proper environmental checks beijing news company choose pay fine firm stop construction projects gorges underground power plant gorges project electrical power supply plant construction projects targeted environmental protection agency sepa carried mandatory environmental impact assessments complied shutdown china gorges project corp fine yuan week denied projects violated regulations gorges corporation abided law built projects accordance law sepa chinese government appears cool booming economy previously encouraged construction electricity generating capacity solve chronic energy shortages forced factories time china increased generating capacity megawatts mw xiluodu dam designed produce mw electricity built jinshajiang river golden sand upper reaches yangtze sister project main gorges dam downstream half million people relocated drawing criticism environmental overseas human rights activists"
"Business",2200,"battered dollar hits low dollar fallen record low euro data fuelled fresh concerns economy greenback hit thin york trade rallying dollar weakened sharply september traded amid continuing worries levels trade budget deficits finance minister world faced economic catastrophe europe asia currency controls herve gaymard seek action issue meeting g7 countries february ministers european asian governments recently called strengthen dollar excessively euro starting hurt export driven economies absolutely essential meeting g7 american friends understand coordinated management world level gaymard low dollar data released sales homes fallen november analysts ahead consumer activity commerce department data consumer spending drives thirds economy grew month figure weaker forecast fell short rise october official policy supports strong dollar market observers happy dollar fall boost exporters government faced pressure exporter organisations publicly stated currency fall abnormal dangerous heights set market forces determine strength intervene directly statements president bush recent weeks highlighting aim cut twin deficits prompted slight upturns currency observers quiet trade thursday exacerbated moves market agree underlying trend remains dollar fallen consecutive analysts forecasting albeit dramatic weakening finishing steady track upward euro dollar finishing adrian hughes currency strategist hsbc london"
"Business",2201,"euronext joins bid battle lse pan european stock market euronext approached london stock exchange lse takeover bid approach stage require response lse talks european stock market rival bidder deutsche boerse continue lse week rejected takeover offer deutsche boerse claiming undervalued business lse shares surge 583p trade announcement monday offer widespread media speculation euronext offer lse experts widely expect bidding war biggest stock market lists stocks total capitalisation trillion break commentators deal euronext owns liffe derivatives exchange london combines paris amsterdam lisbon stock exchanges potentially offer lse cost savings deal deutsche boerse weekend report telegraph quoted unnamed executive euronext cash bid trump deutsche offer liffe london cost savings merger deutsche boerse newspaper quoted executive euronext chief executive jean francois theodore reported held private talks chief executive clara furse reports suggested euronext offer excess 533p share closing price friday euronext guarantee stage firm offer lse extensive speculation takeover company attempted merger deutsche boerse failed"
"Business",2202,"air china 1bn london listing national airline overseas stock market debut dual listing london hong kong london stock exchange lse air china plans raise 1bn 514m flotation share trading begin december lse aviation authorities listing modernisation airline sector cope soaring demand air travel details share price shares lse hard woo chinese companies choose london york listings asia pacific office hong kong month delighted air china chosen london listing china lse chief executive clara furse london stock exchange offers ambitious chinese companies access international equity market combined regulatory corporate governance standards spokesman lse engaged air china months pitch bring listings london lse highlighting extra costs red tape imposed laws passed enron scandal whilst stressing strong regulatory environment chancellor gerhard schroeder day visit beijing monday signing deal worth 1bn euros 690m airbus sell planes air china deutsche welle radio station reported booming economy created huge demand air travel middle class chinese country sales battleground rival plane makers airbus boeing air awaited flotation strategy modernise dozen owned carriers reorganised air china china southern china eastern merrill lynch sole bookrunners air flotation form share placing institutional investors london retail investors buy air china shares hong kong air primary listing hong kong secondary listing london shares denominated hong kong dollars investors wary chinese stocks collapse week china aviation oil singapore listed arm chinese jet fuel trader cast spotlight corporate governance shortcomings chinese firms"
"Business",2203,"china continues breakneck growth economy expanded breakneck faster predicted news limits investment lending beijing economy boil china sucked raw materials energy feed expansion knock effects rest world overheats officials industrial growth slowed services providing impetus growth industrial output main target government efforts impose curbs credit investments previous consumer prices rose faster adding concern sharp rise producer prices stoke inflation investment fixed assets previous peak quarter result rates china raised rates percentage hike october apparent rebalancing economy growth picture remains strong economists sign slowdown tim congdon economist ing barings economy gathering speed domestic demand soaring sales overseas figures released earlier exports impetus relative cheapness yuan currency government pegged close rate dollar chagrin lawmakers blame china lost jobs competitiveness urging ease peg officials insist ready shift market set rate feasible plan formulating plan time national bureau statistics chief li deshui told reuters hope fortune speculating renminbi revaluation succeed profit"
"Business",2204,"brewers profits lose fizz heineken carlsberg largest brewers reported falling profits beer sales western europe fell flat dutch firm heineken annual profits drop warned earnings slide danish brewer carlsberg suffered fall profits due waning demand increased marketing costs russia china provide future growth western european markets mature net income fell 537m euros 701m 371m 798m euro ago blamed weak demand western europe currency losses warned september weakening dollar cut foreign sales knock 125m euros operating profits dip profits sales improving total revenue 10bn euros euros heineken plans invest 100m euros aggressive impact marketing europe heineken owns amstel stout brands seek cut costs involve closing breweries heineken increased dividend payment euro cents warned continued impact weaker dollar increased marketing spend lead drop net profit carlsberg largest brewer annual pre tax profits fall danish kroner 456m euros beer sales affected sluggish european economy banning smoking pubs european countries total sales increased 36bn kroner strong sales carlsberg lager russia poland carlsberg optimistic heineken projecting rise net profits plans cut jobs sweden sales hit demand cheap imported brands remain cautious medium term outlook revenue growth western europe host economic social structural reasons investment bank merrill lynch carlsberg"
